_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,business_category,business_category:confidence,description_available,description_available:confidence,website_match_yn,website_match_yn:confidence,orig__canary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,billing_country,business_category_gold,business_name,description_available_gold,google1_correct_website,google1_correct_website_found,google1_correct_website_found_gold,google1_correct_website_foundconfidence,google1_correct_website_gold,google1_correct_website_worker_input,google1_correct_website_worker_inputconfidence,google1_correct_websiteconfidence,website,website_match_yn_gold
474824385,FALSE,,finalized,3,6/4/14 22:13,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:48,4,470792077,finalized,Austria,,mediafriends vienna a unit of AdPilot GmbH - Austria,,http://adpilot.at/,yes,,1,,http://www.adpilot.at/,0.75,0.75,,
474824386,FALSE,,finalized,3,6/3/14 15:28,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:17,3,470787642,finalized,United States,,AdReady,,http://adready.com/site/,yes,,1,,http://www.adready.com/site/,1,1,,
474824387,FALSE,,finalized,3,6/4/14 12:56,Other,0.6905,yes,1,website_yes_match,1,,FALSE,5/28/14 20:40,3,470787646,finalized,Austria,,AdRom Media Marketing GmbH - Austria,,http://adrom.net/,yes,,1,,http://www.adrom.net/,0.68,0.68,www.adrom.net,
474824388,FALSE,,finalized,3,6/4/14 8:20,Retail,0.7068,yes,1,website_yes_match,1,,FALSE,5/28/14 20:10,3,470787650,finalized,,,Adslasa - Germany,,http://adsalsa.com/,yes,,1,,http://www.adsalsa.com/,0.6875,1,,
474824389,FALSE,,finalized,3,6/4/14 12:32,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:08,3,470787648,finalized,Germany,,AdScale - Germany,,http://adscale.de/,yes,,1,,http://www.adscale.de/,0.68,1,www.adscale.de,
474824390,FALSE,,finalized,3,6/4/14 23:50,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:52,3,470787652,finalized,Italy,,Ad Spray Srl,,http://adspray.it/,yes,,1,,http://www.adspray.it/,0.6667,1,http://www.adspray.it/,
474824391,FALSE,,finalized,3,6/4/14 14:50,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:24,3,470787658,finalized,,,AdTheorent,,http://adtheorent.com/,yes,,1,,http://www.adtheorent.com/,0.3333,1,adtheorent.com,
474824392,FALSE,,finalized,3,6/3/14 14:33,Other,0.697,yes,1,website_yes_match,1,,FALSE,5/28/14 18:29,3,470787663,finalized,United States,,Advance Publications,,http://advance.net/,yes,,1,,http://www.advance.net/,0.6923,1,http://www.advance.net/,
474824393,FALSE,,finalized,3,6/4/14 8:46,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:37,3,470787664,finalized,United States,,Advantage Rent-A-Car,,http://advantage.com/,yes,,1,,http://www.advantage.com/,0.6667,1,www.advantage.com,
474824394,FALSE,,finalized,3,6/3/14 16:57,Travel,0.6923,yes,1,website_yes_match,1,,FALSE,5/28/14 20:09,3,470787665,finalized,United States,,Adventure Aquarium,,http://adventureaquarium.com/,yes,,1,,http://www.adventureaquarium.com/,0.6281,1,http://www.adventureaquarium.com/Home.aspx,
474824395,FALSE,,finalized,3,6/4/14 22:19,Other,0.6228,yes,1,website_yes_match,1,,FALSE,5/28/14 18:45,3,470787667,finalized,Australia,,Advert.com - United Kingdom,,http://advert.com/,yes,,0.68,,http://www.advert.com/,0.4624,0.68,advert.com.au,
474824396,FALSE,,finalized,3,6/4/14 14:03,Financial Services,0.7111,yes,1,website_yes_match,1,,FALSE,5/28/14 18:48,3,470787672,finalized,Canada,,Advisorworld.com,,http://advisorworld.com/,yes,,1,,http://www.advisorworld.com/,1,1,http://www.advisorworld.com/,
474824397,FALSE,,finalized,3,6/4/14 21:43,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:19,3,470787676,finalized,United States,,Advocate Illinois Masonic Medical Center,,http://advocatehealth.com/immc/,yes,,1,,http://www.advocatehealth.com/immc/,0.36,0.68,www.advocatehealth.com/immc,
474824398,FALSE,,finalized,3,6/4/14 9:17,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:25,3,470787680,finalized,Austria,,adworx internetservice gmbh - Austria,,http://adworx.at/,yes,,1,,http://www.adworx.at/,1,1,www.adworx.at,
474824399,FALSE,,finalized,3,6/4/14 21:57,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:21,3,470787890,finalized,United States,,American Egg Board,,http://aeb.org/,yes,,1,,http://www.aeb.org/,1,1,http://www.aeb.org/,
474824400,FALSE,,finalized,3,6/4/14 22:45,Retail,0.6602,yes,1,website_yes_match,1,,FALSE,5/28/14 18:33,3,470787691,finalized,Germany,,AEG MaxiSense - Germany,,http://aeg.de/,yes,,0.6957,,http://www.aeg.de/,0.242,0.3478,,
474824401,FALSE,,finalized,3,6/4/14 12:53,Other,0.6677,yes,1,website_yes_match,1,,FALSE,5/28/14 21:04,3,470787686,finalized,Austria,,Aegis Media Austria Central Services GmbH - Austria,,http://aegis-media.at/,yes,,1,,http://www.aegis-media.at/,0.6889,1,http://www.aegis-media.at/,
474824402,FALSE,,finalized,3,6/4/14 17:10,Other,0.6529,yes,1,website_yes_match,1,,FALSE,5/28/14 19:00,3,470787690,finalized,United States,,AEG Live,,http://aeglive.com/,yes,,1,,http://www.aeglive.com/,1,1,www.aeglive.com,
474824403,FALSE,,finalized,3,6/4/14 11:00,Other,0.6189,yes,1,website_yes_match,1,,FALSE,5/28/14 19:43,3,470787454,finalized,United States,,A&E Television Networks International L.P.,,http://aenetworks.com/,yes,,1,,http://www.aenetworks.com/,0.6522,1,www.aetn.com,
474824404,FALSE,,finalized,3,6/4/14 23:01,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:55,4,470787695,finalized,United States,,Aeria Games & Entertainment,,http://aeriagames.com/,yes,,1,,http://www.aeriagames.com/,0.5152,1,http://www.aeriagames.com/,
474824405,FALSE,,finalized,3,6/4/14 7:46,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:51,3,470787701,finalized,Spain,,Aeromexico Contigo,,http://aeromexico.com/,yes,,1,,http://www.aeromexico.com.es/,0.3462,0.3462,,
474824406,FALSE,,finalized,3,6/4/14 12:02,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:52,3,470787699,finalized,Spain,,Aeromexico Brasil,,http://aeromexico.com/,yes,,1,,http://www.aeromexico.com/,0.36,0.68,www.aeromexico.com,
474824407,FALSE,,finalized,3,6/4/14 13:10,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:27,3,470787697,finalized,Spain,,Aeromexico,,http://aeromexico.com/mx/welcome.html,yes,,1,,http://www.aeromexico.com/mx/welcome.html,1,1,,
474824408,FALSE,,finalized,3,6/4/14 11:43,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:45,3,470787698,finalized,Spain,,Aeromexico Always On,,http://aeromexico.com/us/promotions/fare-sales-and-special-offers/,yes,,0.6538,,http://www.aeromexico.com/us/promotions/fare-sales-and-special-offers/,0.2263,0.3462,,
474824409,FALSE,,finalized,3,6/4/14 8:19,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:03,3,470787449,finalized,France,,A?roports de Paris - France,,http://aeroportsdeparis.fr/ADP/fr-fr/Passagers/accueil/,yes,,1,,http://www.aeroportsdeparis.fr/ADP/fr-fr/Passagers/accueil/,0.3462,0.3462,,
474824410,FALSE,,finalized,3,6/4/14 2:33,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:45,3,470787705,finalized,United States,,Aetna,,http://aetna.com/,yes,,1,,http://www.aetna.com/,0.6834,0.6834,http://www.aetna.com/,
474824411,FALSE,,finalized,3,6/4/14 21:43,Financial Services,0.3669,yes,1,website_yes_match,1,,FALSE,5/28/14 18:51,3,470787710,finalized,Germany,,affiliate deals GmbH - Germany,,http://affiliate-deals.de/,yes,,0.6667,,http://www.affiliate-deals.de/,0.4444,0.6667,www.affiliate-deals.de,
474824412,FALSE,,finalized,3,6/4/14 11:55,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:43,3,470787712,finalized,United States,,Affiliate Media Inc.,,http://affiliatemedianetwork.com/,yes,,1,,http://www.affiliatemedianetwork.com/,0.3913,0.3913,affiliatemedia.com,
474824413,FALSE,,finalized,3,6/4/14 23:11,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:57,3,470787716,finalized,France,,Affiperf,,http://affiperf.com/,yes,,1,,http://www.affiperf.com/,0.3486,1,www.affiperf.com,
474824414,FALSE,,finalized,3,6/4/14 22:45,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:49,3,470787717,finalized,Germany,,Affiperf - Germany,,http://affiperf.com/,yes,,0.6667,,http://www.affiperf.com/,0.2222,0.6667,,
474824415,FALSE,,finalized,3,6/4/14 9:10,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:12,3,470787719,finalized,United States,,AffordableTours.com,,http://affordabletours.com/,yes,,1,,http://www.affordabletours.com/,0.6538,1,www.affordabletours.com,
474824416,FALSE,,finalized,3,6/4/14 8:09,Retail,0.6886,yes,1,website_yes_match,1,,FALSE,5/28/14 21:10,3,470787895,finalized,United States,,American Furniture Warehouse,,http://afwonline.com/,yes,,1,,http://www.afwonline.com/,0.6316,1,www.afwonline.com,
474824417,FALSE,,finalized,3,6/3/14 16:39,Auto,0.3739,yes,1,website_yes_match,1,,FALSE,5/28/14 18:55,3,470787723,finalized,,,AG2 Publicis Modem - Brazil,,http://ag2.com.br/,yes,,1,,http://www.ag2.com.br/,1,1,tbd,
474824418,FALSE,,finalized,3,6/4/14 11:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:25,3,470787728,finalized,United States,,Agency212,,http://agency212.com/,yes,,1,,http://www.agency212.com/,0.68,1,www.agency212.com,
474824419,FALSE,,finalized,3,6/2/14 21:44,Other,0.6683,yes,1,website_yes_match,1,,FALSE,5/28/14 21:50,4,470793156,finalized,United States,,PJA,,http://agencypja.com/,yes,,1,,http://www.agencypja.com/,0.75,1,agencypja.com,
474824420,FALSE,,finalized,3,6/4/14 7:59,Other,0.625,yes,1,website_yes_match,1,,FALSE,5/28/14 20:27,4,470787732,finalized,Germany,,agent4com Media GmbH - Germany,,http://agent4com.de/,yes,,0.7391,,http://www.agent4com.de/,0.3535,0.7391,www.agent4com.de,
474824421,FALSE,,finalized,3,6/4/14 14:50,Retail,0.6578,yes,1,website_yes_match,1,,FALSE,5/28/14 18:10,3,470787733,finalized,United Kingdom,,Agent Provocateur - United Kingdom,,http://agentprovocateur.com/stores/uk/soho-london.php,yes,,1,,http://www.agentprovocateur.com/stores/uk/soho-london.php,0.3462,0.3462,,
474824422,FALSE,,finalized,3,6/4/14 9:04,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:14,4,470787735,finalized,Spain,,AGENT YELLOW - Spain,,http://agentyellow.es/,yes,,0.5161,,http://www.agentyellow.es/,0.2664,0.5161,,
474824423,FALSE,,finalized,3,6/3/14 20:48,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:05,4,470787739,finalized,Italy,,Agostini Associati - Italy,,http://agostiniassociati.it/,yes,,0.7429,,http://www.agostiniassociati.it/,0.382,0.7429,www.agostiniassociati.it,
474824424,FALSE,,finalized,3,6/4/14 14:25,CPG,0.6389,yes,1,website_yes_match,1,,FALSE,5/28/14 18:44,4,470787740,finalized,United States,,AGP,,http://agp.com/,yes,,1,,http://www.agp.com/,0.75,0.75,www.agp.com,
474824425,FALSE,,finalized,3,6/4/14 10:57,Financial Services,0.697,yes,1,website_yes_match,1,,FALSE,5/28/14 19:28,3,470787900,finalized,United States,,American International Group (AIG),,http://aig.com/,yes,,1,,http://www.aig.com/aig-worldwide_3171_441789.html,0.36,0.64,www.aig.com,
474824426,FALSE,,finalized,3,6/4/14 22:00,Other,0.665,yes,1,website_yes_match,1,,FALSE,5/28/14 19:35,3,470787752,finalized,United States,,Aimia,,http://aimia.com/,yes,,1,,http://www.aimia.com/,0.617,1,http://www.aimia.com/,
474824427,FALSE,,finalized,3,6/4/14 21:32,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:27,3,470787754,finalized,Germany,,Airberlin - Germany,,http://airberlin.com/,yes,,1,,http://www.airberlin.com/,0.694,1,,
474824428,FALSE,,finalized,3,6/4/14 9:02,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:51,3,470787755,finalized,Germany,,Air Berlin PLC & Co. Luftverkehrs KG - Germany,,http://airberlin.com/,yes,,1,,http://www.airberlin.com/,0.68,1,http://www.airberlin.com/de-DE/site/start.php,
474824429,FALSE,,finalized,3,6/4/14 15:30,Retail,0.6358,yes,1,website_yes_match,1,,FALSE,5/28/14 17:33,3,470787756,finalized,United States,,Airborne Health,,http://airbornehealth.com/,yes,,1,,http://www.airbornehealth.com/,0.68,1,www.airbornehealth.com,
474824430,FALSE,,finalized,4,6/3/14 5:43,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:36,4,470787760,finalized,Italy,,Air France - Italy,,http://airfrance.it/,yes,,1,,http://www.airfrance.it,0.4706,0.7353,,
474824431,FALSE,,finalized,3,6/4/14 14:44,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:08,3,470787764,finalized,United States,,Air Jamaica,,http://airjamaica.com/,yes,,1,,http://www.airjamaica.com/,0.6364,1,www.airjamaica.com,
474824432,FALSE,,finalized,3,6/3/14 18:36,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:59,3,470787765,finalized,Germany,,airline-direct - Germany,,http://airline-direct.de/,yes,,1,,http://www.airline-direct.de/,0.68,1,,
474824433,FALSE,,finalized,3,6/4/14 12:40,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:14,3,470787769,finalized,,,Airsoft Megastore,,http://airsoftmegastore.com/,yes,,1,,http://www.airsoftmegastore.com/,0.68,1,www.airsoftmegastore.com,
474824434,FALSE,,finalized,3,6/4/14 23:11,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:33,3,470787763,finalized,Italy,,Airitickets.it,,http://airtickets.it/,yes,,0.72,,http://www.airtickets.it/,0.5184,0.72,,
474824435,FALSE,,finalized,3,6/4/14 11:32,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:11,3,470787771,finalized,United Kingdom,,AIRTRANSAT - United Kingdom,,http://airtransat.co.uk/en/,yes,,1,,http://www.airtransat.co.uk/en/index.aspx,0.6667,0.6667,,
474824436,FALSE,,finalized,3,6/4/14 20:05,Other,0.6392,yes,1,website_yes_match,1,,FALSE,5/28/14 19:36,3,470787773,finalized,United States,,Airwave,,http://airwave-networks.com/,yes,,1,,http://www.airwave-networks.com/,0.6538,0.6538,,
474824437,FALSE,,finalized,3,6/4/14 7:34,Retail,0.6129,yes,1,website_yes_match,1,,FALSE,5/28/14 21:27,3,470787774,finalized,United States,,AJ Madison,,http://ajmadison.com/,yes,,1,,http://www.ajmadison.com/,0.6667,1,http://www.ajmadison.com/,
474824438,FALSE,,finalized,3,6/3/14 18:34,Other,0.6452,yes,1,website_yes_match,1,,FALSE,5/28/14 19:05,3,470787775,finalized,France,,Akerys - France,,http://akerys.com/,yes,,1,,http://www.akerys.com/,0.6538,1,http://www.akerys.com/,
474824439,FALSE,,finalized,3,6/4/14 10:01,Other,0.362,yes,1,website_yes_match,1,,FALSE,5/28/14 20:56,3,470790373,finalized,Germany,,Garten Hobby Fahrzeugtechnik - Germany,,http://al-ko.de/,yes,,1,,http://www.al-ko.de/,1,1,,
474824440,FALSE,,finalized,3,6/4/14 8:11,Other,0.6781,yes,1,website_yes_match,1,,FALSE,5/28/14 18:11,3,470787787,finalized,United States,,Alcone Marketing - LA,,http://alconemarketing.com/,yes,,0.6667,,http://www.alconemarketing.com/index.html,0.2222,0.6667,http://www.alconemarketing.com,
474824441,FALSE,,finalized,3,6/4/14 17:07,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:09,3,470787789,finalized,United Kingdom,,Aldermore - United Kingdom,,http://aldermore.co.uk/,yes,,1,,http://www.aldermore.co.uk/,1,1,http://www.aldermore.co.uk/,
474824442,FALSE,,finalized,3,6/2/14 23:11,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:39,3,470787790,finalized,Germany,,Aldiana GmbH - Germany,,http://aldiana.de/,yes,,1,,http://www.aldiana.de/,1,1,www.aldiana.de,
474824443,FALSE,,finalized,3,6/4/14 8:38,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:31,3,470787794,finalized,United States,,Alegent Health Bergan Mercy Center,,http://alegentcreighton.com/,yes,,0.68,,http://www.alegentcreighton.com/,0.2448,0.68,www.alegent.com,
474824444,FALSE,,finalized,3,6/4/14 14:54,CPG,0.6736,yes,1,website_yes_match,1,,FALSE,5/28/14 21:12,3,470787796,finalized,Italy,,Alessi,,http://alessi.com/,yes,,1,,http://www.alessi.com/,0.6667,1,,
474824445,FALSE,,finalized,3,6/4/14 8:52,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:42,3,470787799,finalized,Germany,,Alfa Romeo - Germany,,http://alfaromeo.de/de/#/home,yes,,1,,http://www.alfaromeo.de/de/#/home,0.6694,0.6694,,
474824446,FALSE,,finalized,3,6/3/14 21:27,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:26,3,470787801,finalized,United States,,Alfresco Software,,http://alfresco.com/,yes,,1,,http://www.alfresco.com,0.36,1,http://www.alfresco.com/,
474824447,FALSE,,finalized,4,6/3/14 20:44,Other,0.7,yes,1,website_yes_match,1,,FALSE,5/28/14 18:27,3,470787814,finalized,Germany,,Alliance Healthcare Deutschland AG - Germany,,http://alliance-healthcare.de/,yes,,1,,http://www.alliance-healthcare.de/,0.6667,1,http://www.alliance-healthcare.de/,
474824448,FALSE,,finalized,3,6/4/14 9:45,Other,0.6542,yes,1,website_yes_match,1,,FALSE,5/28/14 18:19,3,470787815,finalized,United States,,Alliance Health Networks,,http://alliancehealthnetworks.com/,yes,,1,,http://www.alliancehealthnetworks.com/index,0.64,1,www.alliancehealth.com/,
474824449,FALSE,,finalized,3,6/4/14 22:01,Travel,0.6422,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,3,470787823,finalized,France,,Allibert Trekking-France,,http://allibert-trekking.com/,yes,,1,,http://www.allibert-trekking.com/,1,1,http://www.allibert-trekking.com/,
474824450,FALSE,,finalized,3,6/4/14 2:56,Retail,0.3738,yes,1,website_yes_match,1,,FALSE,5/28/14 17:36,4,470787825,finalized,United States,,Allina Health System,,http://allinahealth.org/,yes,,1,,http://www.allinahealth.org/,0.7714,1,www.allina.com,
474824451,FALSE,,finalized,3,6/4/14 11:02,Retail,0.3547,yes,1,website_yes_match,1,,FALSE,5/28/14 20:30,3,470787826,finalized,Germany,,Allkauf Haus - Germany,,http://allkauf-ausbauhaus.de/,yes,,1,,http://www.allkauf-ausbauhaus.de/,1,1,,
474824452,FALSE,,finalized,3,6/4/14 1:38,Other,0.7143,yes,1,website_yes_match,1,,FALSE,5/28/14 18:16,4,470787830,finalized,United Kingdom,,All Response Media - Leeds - UnIted Kingdom,,http://allresponsemedia.com/,yes,,1,,http://www.allresponsemedia.com/,0.7778,1,www.allpropertymanagement.com,
474824453,FALSE,,finalized,3,6/4/14 9:09,Retail,0.6336,yes,1,website_yes_match,1,,FALSE,5/28/14 18:47,3,470793566,finalized,United States,,Response Media,,http://allresponsemedia.com/,yes,,0.68,,http://www.allresponsemedia.com/,0.4624,0.68,responsemedia.com,
474824454,FALSE,,finalized,3,6/4/14 13:11,Other,0.6842,yes,1,website_yes_match,1,,FALSE,5/28/14 19:48,3,470787832,finalized,United States,,Allscripts,,http://allscripts.com/,yes,,1,,http://www.allscripts.com/,0.6747,1,http://www.allscripts.com/,
474824455,FALSE,,finalized,3,6/4/14 9:42,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:00,3,470787838,finalized,Germany,,alltours flugreisen gmb - Germany,,http://alltours.de/,yes,,0.68,,http://www.alltours.de/,0.2448,0.68,www.alltours.de,
474824456,FALSE,,finalized,3,6/4/14 12:17,Other,0.6346,yes,1,website_yes_match,1,,FALSE,5/28/14 20:28,3,470787840,finalized,United States,,All Web Leads,,http://allwebleads.com/,yes,,1,,http://www.allwebleads.com/,0.7391,1,http://allwebleads.com,
474824457,FALSE,,finalized,3,6/4/14 12:58,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:33,4,470787841,finalized,United States,,Ally Bank,,http://ally.com/,yes,,1,,http://www.ally.com/,0.7879,1,http://www.ally.com/,
474824458,FALSE,,finalized,3,6/4/14 13:48,Other,0.6732,yes,1,website_yes_match,1,,FALSE,5/28/14 20:28,3,470787845,finalized,Brazil,,ALMAP BBDO,,http://almapbbdo.com.br/#section=noticiat,yes,,1,,http://www.almapbbdo.com.br/index.php#section=noticiat,0.6923,0.6923,http://www.almapbbdo.com.br,
474824459,FALSE,,finalized,3,6/3/14 1:56,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:16,3,470787846,finalized,United States,,Almond Board of California,,http://almonds.com/,yes,,1,,http://www.almonds.com/,1,1,,
474824460,FALSE,,finalized,3,6/3/14 22:47,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:34,4,470787855,finalized,Spain,,Alsa,,http://alsa.es/en/,yes,,1,,http://www.alsa.es/,0.4706,0.5294,,
474824461,FALSE,,finalized,3,6/4/14 22:42,Retail,0.4228,yes,0.6502,website_yes_match,0.6502,,FALSE,5/28/14 18:06,3,470787856,finalized,United Kingdom,,ALTERNERGY LIMITED - United Kingdom,,http://alternergy.co.uk/,yes,,1,,http://www.alternergy.co.uk/,1,1,www.alternergy.co.uk,
474824462,FALSE,,finalized,3,6/4/14 7:36,Travel,0.6471,yes,1,website_yes_match,1,,FALSE,5/28/14 19:22,4,470787859,finalized,United States,,Altrec.com,,http://altrec.com/,yes,,1,,http://www.altrec.com/,0.4375,0.7188,www.altrec.com,
474824463,FALSE,,finalized,3,6/4/14 14:29,Retail,0.5916,yes,1,website_yes_match,1,,FALSE,5/28/14 18:36,3,470787860,finalized,,,Altru Health System,,http://altru.org/,yes,,1,,http://www.altru.org/,0.6522,1,http://www.altru.org/,
474824464,FALSE,,finalized,3,6/4/14 22:20,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:49,3,470787858,finalized,United States,,Altman Vilandrie,,http://altvil.com/,yes,,1,,http://www.altvil.com/,0.68,1,http://www.altvil.com/,
474824465,FALSE,,finalized,3,6/4/14 8:17,Other,0.3491,yes,1,website_yes_match,1,,FALSE,5/28/14 18:34,3,470787512,finalized,United States,,Ackerman McQueen,,http://am.com/,yes,,1,,http://www.am.com/,0.6667,1,http://www.am.com/#/home,
474824466,FALSE,,finalized,3,6/4/14 13:00,Other,0.377,yes,1,website_yes_match,1,,FALSE,5/28/14 18:39,3,470787742,finalized,Austria,,Agrarmarkt - Austria,,http://ama.at/,yes,,1,,http://www.ama.at/,1,1,,
474824467,FALSE,,finalized,3,6/4/14 7:38,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:36,3,470787869,finalized,Germany,,Amazon.de GmbH - Germany,,http://amazon.de/,yes,,1,,http://www.amazon.de/,0.68,1,http://www.amazon.de,
474824468,FALSE,,finalized,3,6/3/14 9:50,Retail,0.3333,yes,1,website_yes_match,1,,FALSE,5/28/14 20:47,3,470787876,finalized,United Kingdom,,Amdocs - United Kingdom,,http://amdocs.com/,yes,,1,,http://www.amdocs.com/,0.68,1,amdocs.com,
474824469,FALSE,,finalized,3,6/4/14 14:26,Retail,0.6327,yes,1,website_yes_match,1,,FALSE,5/28/14 19:20,3,470787896,finalized,United States,,American Girl Store,,http://americangirl.com/stores/,yes,,1,,http://www.americangirl.com/stores/,0.625,1,www.americangirl.com,
474824470,FALSE,,finalized,3,6/4/14 23:43,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:30,3,470787897,finalized,United States,,American Greetings,,http://americangreetings.com/,yes,,1,,http://www.americangreetings.com/,1,1,www.americangreetings.com,
